,post_id,topic_id
56812,213516,44
56813,213516,204
56814,213516,352
56815,213516,362
56816,213507,19
56817,213507,46
56818,213507,267
56819,213507,352
56820,213537,21
56821,213537,237
56822,213537,352
56823,211646,34
56824,211646,46
56825,211646,122
56826,211646,247
56827,211646,267
56828,211646,268
56829,211646,272
56830,211646,352
56831,211646,371
56832,213557,21
56833,213557,46
56834,213557,135
56835,213557,164
56836,213557,237
56837,213557,267
56838,213557,352
56839,213263,46
56840,213263,93
56841,213263,267
56842,213263,352
56843,212074,90
56844,212074,164
56845,212074,275
56846,213513,230
56847,213095,267
56848,213425,8
56849,213425,204
56850,213425,209
56851,213425,352
56852,213470,46
56853,213470,208
56854,213470,352
56855,213554,2
56856,213554,21
56857,213554,22
56858,213554,44
56859,213554,46
56860,213554,48
56861,213554,50
56862,213554,73
56863,213554,89
56864,213554,104
56865,213554,164
56866,213554,204
56867,213554,206
56868,213554,247
56869,213554,249
56870,213554,267
56871,213554,268
56872,213554,352
56873,213554,372
56874,213553,8
56875,213553,46
56876,213551,42
56877,213551,268
56878,213551,352
56879,213548,267
56880,213548,352
56881,213547,46
56882,213547,352
56883,213546,46
56884,213546,64
56885,213542,46
56886,213540,125
56887,213539,73
56888,213538,267
56889,213536,352
56890,213536,354
56891,213535,268
56892,213535,342
56893,213532,21
56894,213532,89
56895,213532,93
56896,213532,372
56897,213531,149
56898,213531,353
56899,213530,93
56900,213530,111
56901,213530,113
56902,213527,8
56903,213527,352
56904,213526,103
56905,213525,164
56906,213523,164
56907,213522,164
56908,213521,73
56909,213517,2
56910,213517,46
56911,213517,308
56912,213515,46
56913,213514,94
56914,213514,352
56915,213514,374
56916,213512,164
56917,213511,119
56918,213511,259
56919,213510,93
56920,213510,123
56921,213510,128
56922,213510,237
56923,213508,46
56924,213508,267
56925,213508,352
56926,211790,269
56927,213496,2
56928,213496,8
56929,213496,352
56930,213495,8
56931,213495,46
56932,213495,84
56933,213495,93
56934,213494,8
56935,213494,352
56936,213489,147
56937,213489,152
56938,213489,156
56939,213489,353
56940,213488,146
56941,213488,152
56942,213488,353
56943,213486,8
56944,213486,46
56945,213475,46
56946,213475,48
56947,213475,164
56948,213475,204
56949,213475,352
56950,213474,93
56951,213472,43
56952,213472,268
56953,213472,352
56954,213469,164
56955,213469,207
56956,213465,352
56957,213464,1
56958,213464,278
56959,213464,352
56960,213463,93
56961,213463,352
56962,213462,2
56963,213462,232
56964,213458,2
56965,213458,8
56966,213458,74
56967,213458,104
56968,213456,63
56969,213456,164
56970,213456,279
56971,213455,267
56972,213454,46
56973,213453,212
56974,213444,164
56975,213443,34
56976,213443,46
56977,213443,361
56978,213442,2
56979,213442,46
56980,213442,204
56981,213441,21
56982,213441,44
56983,213441,93
56984,213441,122
56985,213441,267
56986,213441,373
56987,213437,2
56988,213437,8
56989,213437,46
56990,213437,93
56991,213437,164
56992,213436,93
56993,213436,164
56994,205330,44
56995,205330,46
56996,213433,46
56997,213433,164
56998,213433,267
56999,213433,272
57000,212733,46
57001,212733,230
57002,213432,352
57003,213429,46
57004,213429,352
57005,213161,44
57006,213161,267
57007,213424,93
57008,213421,21
57009,213421,46
57010,211709,46
57011,211709,208
57012,213391,2
57013,213391,146
57014,213391,152
57015,213391,353
57016,213390,46
57017,213390,267
57018,213355,44
57019,213355,46
57020,213355,70
57021,213355,352
57022,213355,371
57023,213322,46
57024,213322,352
57025,213092,39
57026,213092,46
57027,213092,128
57028,213092,131
57029,213305,2
57030,213305,43
57031,213305,93
57032,213305,164
57033,213305,272
57034,213305,372
57035,213302,60
57036,213302,267
57037,213301,57
57038,213301,226
57039,213301,279
57040,213300,2
57041,213298,352
57042,211692,46
57043,213292,2
57044,213292,8
57045,213292,46
57046,213292,164
57047,213292,352
57048,213291,93
57049,213291,164
57050,213291,352
57051,213290,21
57052,213290,46
57053,213290,89
57054,213290,282
57055,213289,46
57056,213289,93
57057,213289,164
57058,213289,352
57059,213281,2
57060,213281,46
57061,213281,267
57062,213278,267
57063,213277,164
57064,213275,64
57065,213275,352
57066,213275,357
57067,213269,204
57068,213269,352
57069,213123,71
57070,213123,72
57071,213123,164
57072,213123,352
57073,212179,44
57074,212179,230
57075,211277,21
57076,211277,41
57077,211277,46
57078,213265,267
57079,213264,95
57080,213262,24
57081,213262,43
57082,213262,352
57083,213262,353
57084,213261,46
57085,213261,93
57086,213261,267
57087,213261,352
57088,213259,34
57089,213258,8
57090,213258,267
57091,213257,2
57092,213257,8
57093,213257,46
57094,213257,90
57095,213257,93
57096,213257,96
57097,213257,164
57098,213257,352
57099,213257,362
57100,213256,21
57101,213256,267
57102,213067,21
57103,213067,100
57104,213067,253
57105,213067,283
57106,213067,352
57107,213252,2
57108,213252,43
57109,213252,104
57110,213252,111
57111,213252,149
57112,213252,352
57113,213249,164
57114,213249,207
57115,213249,268
57116,213247,46
57117,212472,21
57118,212472,131
57119,212472,164
57120,212472,206
57121,212472,237
57122,212472,267
57123,212472,278
57124,213552,44
57125,213552,89
57126,213552,267
57127,213552,352
57128,213246,204
57129,211791,50
57130,211791,108
57131,211791,268
57132,213223,130
57133,213239,71
57134,213239,88
57135,213239,93
57136,213239,278
57137,211639,267
57138,211639,352
57139,213244,8
57140,213244,9
57141,213244,80
57142,213229,128
57143,213229,164
57144,213162,46
57145,213162,93
57146,213162,272
57147,210792,19
57148,210792,46
57149,210792,230
57150,212866,204
57151,212866,209
57152,213237,19
57153,213237,45
57154,213237,46
57155,213237,90
57156,213237,303
57157,213072,21
57158,213072,34
57159,213072,242
57160,213072,267
57161,213072,352
57162,213238,46
57163,213238,267
57164,213242,2
57165,213242,46
57166,213242,267
57167,213241,44
57168,213241,46
57169,213241,72
57170,213241,164
57171,213241,206
57172,213240,46
57173,213240,164
57174,213236,353
57175,213234,2
57176,213234,199
57177,213234,268
57178,213234,278
57179,213234,352
57180,213233,230
57181,213231,2
57182,213231,46
57183,213231,104
57184,213231,352
57185,213230,46
57186,213230,267
57187,213230,272
57188,213230,352
57189,213228,164
57190,213189,44
57191,213189,76
57192,213189,93
57193,213189,352
57194,213165,237
57195,213164,21
57196,213164,213
57197,213164,267
57198,213163,74
57199,213163,135
57200,213163,170
57201,213163,278
57202,213163,349
57203,213160,176
57204,213160,204
57205,213158,76
57206,213158,85
57207,213158,366
57208,213157,352
57209,213156,267
57210,213156,352
57211,213097,46
57212,213097,90
57213,213097,213
57214,213094,46
57215,213094,164
57216,213093,2
57217,213093,8
57218,213093,92
57219,213093,250
57220,213093,352
57221,211819,94
57222,211819,352
57223,211819,374
57224,213077,42
57225,213077,93
57226,213077,232
57227,213077,249
57228,213077,352
57229,213077,372
57230,213077,374
57231,213076,164
57232,213074,352
57233,213073,2
57234,213073,46
57235,213073,93
57236,213073,352
57237,213071,44
57238,213071,132
57239,213070,2
57240,213070,269
57241,213070,352
57242,213070,353
57243,213069,63
57244,213069,232
57245,213069,352
57246,213066,232
57247,213066,268
57248,213066,352
57249,213065,2
57250,213065,43
57251,213065,57
57252,213064,2
57253,213064,50
57254,213062,42
57255,213062,85
57256,213059,2
57257,213059,8
57258,213059,19
57259,213059,21
57260,213059,22
57261,213059,30
57262,213059,34
57263,213059,39
57264,213059,43
57265,213059,44
57266,213059,46
57267,213059,48
57268,213059,57
57269,213059,60
57270,213059,72
57271,213059,73
57272,213059,88
57273,213059,90
57274,213059,93
57275,213059,94
57276,213058,2
57277,213058,8
57278,213058,68
57279,213058,104
57280,213058,164
57281,213058,206
57282,213058,267
57283,213058,373
57284,213035,21
57285,213035,44
57286,213035,51
57287,213035,108
57288,213035,259
57289,213035,268
57290,213035,352
57291,211442,21
57292,211442,176
57293,211442,374
57294,212731,46
57295,212731,164
57296,213034,46
57297,213034,71
57298,213033,93
57299,213033,352
57300,213032,19
57301,213032,272
57302,213032,303
57303,213029,21
57304,213028,34
57305,213028,46
57306,213028,372
57307,213027,125
57308,213027,232
57309,213027,352
57310,213026,43
57311,213025,46
57312,213025,267
57313,213025,352
57314,213024,2
57315,213024,8
57316,213024,73
57317,213024,93
57318,213024,146
57319,213024,232
57320,213024,353
57321,212995,46
57322,212994,71
57323,212994,268
57324,212982,34
57325,212982,89
57326,212982,251
57327,212982,283
57328,212982,359
57329,212401,46
57330,212969,46
57331,212969,267
57332,212993,21
57333,212993,247
57334,212991,21
57335,212991,46
57336,212991,237
57337,212991,247
57338,212991,267
57339,212991,352
57340,212991,371
57341,212984,93
57342,212984,123
57343,212984,237
57344,212984,352
57345,211164,2
57346,211164,43
57347,211164,46
57348,211164,268
57349,211164,352
57350,210616,267
57351,210616,272
57352,211160,34
57353,211160,46
57354,212990,2
57355,212990,8
57356,212990,46
57357,210220,13
57358,210220,18
57359,210220,19
57360,210220,21
57361,210220,46
57362,210220,48
57363,210220,93
57364,210220,206
57365,210220,267
57366,210220,352
57367,210220,364
57368,210220,372
57369,211199,2
57370,211199,46
57371,211199,93
57372,211199,256
57373,211199,354
57374,211362,352
57375,211362,354
57376,212871,34
57377,212871,93
57378,210456,46
57379,210456,88
57380,210456,267
57381,210456,268
57382,210456,352
57383,209966,248
57384,209966,352
57385,210733,34
57386,210733,46
57387,210733,89
57388,210733,352
57389,212967,8
57390,212967,19
57391,212967,44
57392,212967,46
57393,212967,267
57394,212967,303
57395,212967,352
57396,212989,93
57397,212988,16
57398,212988,34
57399,212988,46
57400,212988,204
57401,212988,352
57402,212987,71
57403,212986,46
57404,212986,267
57405,212986,272
57406,212981,375
57407,212980,204
57408,212980,209
57409,212980,354
57410,212979,50
57411,212979,352
57412,212978,93
57413,212977,352
57414,212977,374
57415,212976,267
57416,212975,267
57417,212975,279
57418,212895,2
57419,212895,46
57420,212895,96
57421,212974,146
57422,212974,279
57423,212973,204
57424,212972,46
57425,212972,64
57426,212972,164
57427,212968,249
57428,212968,250
57429,212966,93
57430,212966,204
57431,212965,352
57432,212964,230
57433,212964,276
57434,212961,2
57435,212961,46
57436,212961,164
57437,212958,242
57438,212928,2
57439,212928,146
57440,212928,152
57441,212928,156
57442,212928,353
57443,212927,34
57444,212927,93
57445,212927,100
57446,212899,2
57447,212899,50
57448,212898,100
57449,212896,64
57450,212896,128
57451,212896,164
57452,212893,46
57453,212893,267
57454,212892,34
57455,212892,93
57456,212873,352
57457,212873,375
57458,212872,2
57459,212872,94
57460,212872,352
57461,212870,44
57462,212870,93
57463,212869,2
57464,212869,279
57465,212869,352
57466,212860,93
57467,212860,94
57468,212859,46
57469,212859,352
57470,212794,44
57471,212762,2
57472,212762,46
57473,212762,267
57474,212762,352
57475,212761,242
57476,212761,267
57477,212761,272
57478,212740,46
57479,212740,164
57480,212740,267
57481,212738,21
57482,212738,44
57483,212738,267
57484,211783,21
57485,211783,60
57486,211783,93
57487,211783,104
57488,211783,204
57489,212427,46
57490,212427,267
57491,212427,352
57492,211078,34
57493,211078,46
57494,212497,8
57495,212497,9
57496,212497,12
57497,212497,19
57498,212497,94
57499,212497,203
57500,212497,374
57501,212420,22
57502,212420,353
57503,212736,93
57504,212735,46
57505,212735,93
57506,212734,93
57507,212734,279
57508,212732,21
57509,212732,46
57510,212732,88
57511,212732,89
57512,212732,247
57513,212732,267
57514,212732,272
57515,212732,371
57516,212730,8
57517,212729,268
57518,212728,21
57519,212728,46
57520,212728,267
57521,212728,372
57522,212728,373
57523,212694,84
57524,212634,267
57525,212632,46
57526,212631,16
57527,212631,34
57528,212631,46
57529,212631,204
57530,212630,46
57531,212630,237
57532,212630,278
57533,212563,46
57534,212563,352
57535,212535,46
57536,212535,63
57537,212535,90
57538,212535,102
57539,212535,104
57540,212535,108
57541,212535,164
57542,212535,279
57543,212534,46
57544,212534,93
57545,212534,352
57546,212067,34
57547,212067,89
57548,212067,90
57549,212533,78
57550,212533,198
57551,212533,199
57552,212533,278
57553,212532,2
57554,212532,60
57555,212532,204
57556,212532,209
57557,212531,46
57558,212531,352
57559,212530,164
57560,212530,267
57561,212529,93
57562,212529,352
57563,212501,93
57564,212501,104
57565,212500,352
57566,212499,41
57567,212498,44
57568,212496,204
57569,212471,60
57570,212471,248
57571,212468,46
57572,212468,50
57573,212468,93
57574,212468,272
57575,212468,372
57576,212467,48
57577,212467,164
57578,212467,352
57579,212466,2
57580,212466,50
57581,212465,18
57582,212465,135
57583,212465,268
57584,212465,352
57585,211870,46
57586,211870,85
57587,211870,352
57588,212464,251
57589,212463,46
57590,212440,46
57591,212439,46
57592,212439,267
57593,212439,269
57594,212439,352
57595,212437,352
57596,212435,46
57597,212434,164
57598,212434,352
57599,212433,43
57600,212432,2
57601,212432,258
57602,212432,352
57603,212430,352
57604,212429,46
57605,212426,21
57606,212425,352
57607,212423,267
57608,212423,352
57609,212421,204
57610,212069,85
57611,212069,375
57612,212417,94
57613,212417,259
57614,212416,46
57615,212416,164
57616,212415,21
57617,212415,46
57618,212415,71
57619,212415,104
57620,212415,108
57621,212415,123
57622,212415,164
57623,212415,206
57624,212415,237
57625,212415,256
57626,212415,372
57627,212414,93
57628,212414,164
57629,212412,203
57630,212411,2
57631,212411,44
57632,212411,63
57633,212411,251
57634,212410,46
57635,212410,247
57636,212410,267
57637,212408,46
57638,212406,249
57639,212405,8
57640,212405,9
57641,212405,146
57642,212405,150
57643,212405,353
57644,212404,46
57645,212404,93
57646,212403,352
57647,212402,93
57648,212400,164
57649,212400,204
57650,212400,278
57651,211836,21
57652,211836,164
57653,211836,206
57654,211836,207
57655,212398,8
57656,212398,46
57657,212398,93
57658,212396,2
57659,212396,46
57660,211832,46
57661,211832,267
57662,211832,268
57663,211832,352
57664,212391,21
57665,212390,8
57666,212390,9
57667,212390,94
57668,212274,34
57669,212274,46
57670,212389,90
57671,212389,104
57672,212389,164
57673,211700,8
57674,211700,104
57675,211700,352
57676,212334,435
57677,212382,64
57678,212382,68
57679,212382,100
57680,212133,267
57681,212133,272
57682,212133,352
57683,211612,41
57684,211612,46
57685,212387,43
57686,212387,138
57687,212200,8
57688,212200,42
57689,212200,280
57690,212371,21
57691,212371,44
57692,212371,85
57693,212371,267
57694,212371,352
57695,212175,232
57696,212175,276
57697,212270,19
57698,212270,64
57699,212270,68
57700,211831,41
57701,211831,352
57702,212386,72
57703,212386,164
57704,212386,242
57705,212386,267
57706,212384,279
57707,212384,279
57708,212383,63
57709,212383,95
57710,212383,204
57711,212383,251
57712,212383,372
57713,212380,279
57714,212379,8
57715,212379,46
57716,212379,267
57717,212378,2
57718,212378,21
57719,212378,267
57720,212377,352
57721,212376,21
57722,212376,76
57723,212376,204
57724,212375,142
57725,212375,267
57726,212375,278
57727,212375,352
57728,212374,46
57729,212374,247
57730,212373,352
57731,212372,46
57732,212372,230
57733,212372,352
57734,212370,46
57735,212370,204
57736,212369,46
57737,212369,204
57738,212368,352
57739,212367,46
57740,212367,237
57741,212365,164
57742,212364,46
57743,212364,267
57744,212364,352
57745,212333,8
57746,212333,46
57747,212333,96
57748,212332,352
57749,212298,8
57750,212298,46
57751,212298,93
57752,212276,21
57753,212276,46
57754,212276,88
57755,212273,43
57756,212273,125
57757,212272,34
57758,212271,12
57759,212271,115
57760,212075,111
57761,212075,149
57762,212075,152
57763,212269,2
57764,212269,152
57765,212269,353
57766,212232,2
57767,212232,8
57768,212232,46
57769,212232,352
57770,212201,44
57771,212201,46
57772,212201,93
57773,212201,352
57774,212178,19
57775,212178,352
57776,212178,362
57777,211809,21
57778,211809,88
57779,211809,164
57780,212176,43
57781,212176,352
57782,212174,2
57783,212174,8
57784,212174,145
57785,212174,150
57786,212174,152
57787,212174,204
57788,212174,353
57789,212173,164
57790,212173,268
57791,212171,237
57792,212170,50
57793,212170,93
57794,212170,104
57795,212170,123
57796,212167,2
57797,212167,63
57798,212167,104
57799,212167,164
57800,212101,354
57801,212100,164
57802,212076,46
57803,212076,93
57804,212076,267
57805,212072,74
57806,212072,352
57807,212070,93
57808,212070,352
57809,209674,76
57810,209674,104
57811,209674,111
57812,209674,172
57813,209674,308
57814,212068,2
57815,212068,46
57816,212036,21
57817,212036,44
57818,212036,93
57819,212036,237
57820,212036,267
57821,212036,371
57822,212035,57
57823,212035,204
57824,211789,8
57825,211789,170
57826,211789,362
57827,211789,372
57828,212034,237
57829,212034,272
57830,212034,352
57831,212001,93
57832,212001,164
57833,212001,352
57834,211974,93
57835,211787,164
57836,211786,8
57837,211786,9
57838,211786,44
57839,211786,46
57840,211786,93
57841,211786,271
57842,211972,267
57843,211971,2
57844,211971,8
57845,211971,46
57846,211971,93
57847,211971,268
57848,211971,352
57849,211970,68
57850,211970,152
57851,211970,353
57852,211969,104
57853,211969,352
57854,211968,74
57855,211699,45
57856,211699,76
57857,211699,100
57858,211699,354
57859,211689,85
57860,211689,267
57861,211827,46
57862,211827,267
57863,211827,268
57864,211827,352
57865,211944,2
57866,211944,8
57867,211944,247
57868,211944,267
57869,211944,276
57870,211944,352
57871,211944,362
57872,211942,94
57873,211942,259
57874,211942,352
57875,211940,9
57876,211940,57
57877,211940,352
57878,211940,362
57879,211939,242
57880,211939,251
57881,211938,268
57882,211937,2
57883,211937,8
57884,211937,46
57885,211935,352
57886,211782,46
57887,211782,93
57888,211782,352
57889,211510,46
57890,211510,90
57891,211510,248
57892,211903,267
57893,210025,247
57894,210025,267
57895,211208,267
57896,211872,204
57897,211871,93
57898,211871,164
57899,211871,267
57900,211871,352
57901,211868,85
57902,211868,128
57903,211868,164
57904,211866,2
57905,211866,46
57906,211865,76
57907,211865,170
57908,211865,278
57909,211863,46
57910,211863,204
57911,211863,237
57912,211862,46
57913,211862,50
57914,211862,93
57915,211862,204
57916,211862,352
57917,211861,50
57918,211861,85
57919,211859,212
57920,211858,18
57921,211858,19
57922,211858,50
57923,211853,44
57924,211853,122
57925,211853,251
57926,211852,93
57927,211852,164
57928,211852,352
57929,211850,352
57930,211849,50
57931,211849,204
57932,211848,46
57933,211848,268
57934,211846,46
57935,211846,71
57936,211846,178
57937,211846,207
57938,211846,231
57939,211846,276
57940,211846,352
57941,211846,375
57942,209612,60
57943,209612,268
57944,209612,342
57945,211843,44
57946,211843,46
57947,211843,68
57948,211843,90
57949,211843,102
57950,211843,104
57951,211843,108
57952,211843,164
57953,211843,279
57954,211843,364
57955,211842,22
57956,211842,46
57957,211842,205
57958,211842,352
57959,211803,46
57960,211841,8
57961,211841,46
57962,209283,21
57963,209283,44
57964,209283,128
57965,209283,164
57966,209283,267
57967,211672,16
57968,211672,34
57969,211672,46
57970,211672,352
57971,211840,95
57972,211840,164
57973,211840,212
57974,211839,93
57975,211839,134
57976,211839,271
57977,211839,352
57978,211681,46
57979,211681,94
57980,211806,237
57981,211806,352
57982,211817,43
57983,211814,170
57984,211780,352
57985,211818,21
57986,211818,41
57987,211818,267
57988,211818,272
57989,211703,76
57990,211703,132
57991,211703,179
57992,211838,44
57993,211838,267
57994,211838,352
57995,210253,94
57996,210253,164
57997,210913,71
57998,211588,43
57999,211588,46
58000,211588,210
58001,211588,232
58002,211588,267
58003,211588,352
58004,211812,19
58005,211812,46
58006,211664,46
58007,211664,71
58008,211664,237
58009,211582,93
58010,211582,164
58011,211582,352
58012,211661,21
58013,211661,46
58014,211661,352
58015,211661,354
58016,211678,101
58017,211678,104
58018,211678,164
58019,211816,8
58020,211816,9
58021,211816,19
58022,211816,43
58023,211816,46
58024,211738,46
58025,211738,123
58026,211688,46
58027,211688,164
58028,211688,342
58029,211837,352
58030,211835,46
58031,211835,123
58032,211826,22
58033,211826,42
58034,211826,45
58035,211826,214
58036,211826,272
58037,211825,352
58038,211822,352
58039,211820,353
58040,211815,21
58041,211815,93
58042,211815,267
58043,211813,46
58044,211813,268
58045,211813,352
58046,211811,21
58047,211810,152
58048,211801,204
58049,211474,94
58050,211474,108
58051,211795,44
58052,211795,46
58053,211795,93
58054,211794,46
58055,211792,43
58056,211792,111
58057,211792,230
58058,211785,352
58059,211784,8
58060,211784,21
58061,211784,164
58062,211784,353
58063,211781,2
58064,211781,46
58065,211781,93
58066,211781,164
58067,211781,352
58068,211781,362
58069,211779,2
58070,211779,146
58071,211779,150
58072,211779,152
58073,211778,71
58074,211778,237
58075,211777,278
58076,211770,352
58077,211633,68
58078,211633,267
58079,211633,354
58080,211737,46
58081,211737,93
58082,211737,267
58083,211737,352
58084,211716,232
58085,211716,267
58086,211715,94
58087,209336,104
58088,211714,46
58089,211714,230
58090,211713,93
58091,211713,108
58092,211712,259
58093,211712,352
58094,211711,46
58095,211711,352
58096,211710,21
58097,211710,93
58098,211708,90
58099,211707,267
58100,211706,46
58101,211706,104
58102,211706,164
58103,211706,352
58104,211705,46
58105,211705,352
58106,211704,8
58107,211704,36
58108,211704,152
58109,211704,161
58110,211704,353
58111,211704,362
58112,211702,140
58113,211702,353
58114,211698,46
58115,211698,68
58116,211698,252
58117,211697,30
58118,211697,237
58119,211697,352
58120,211695,2
58121,211695,8
58122,211695,45
58123,211695,104
58124,211695,256
58125,211695,352
58126,211511,46
58127,211511,123
58128,211511,268
58129,211691,41
58130,211691,208
58131,211683,170
58132,211683,230
58133,211694,43
58134,211694,250
58135,211693,94
58136,211693,212
58137,211693,267
58138,211693,352
58139,211687,164
58140,211374,46
58141,211374,50
58142,211374,85
58143,211374,352
58144,211686,164
58145,211685,8
58146,211685,51
58147,211685,147
58148,211685,353
58149,211684,21
58150,211684,93
58151,211684,103
58152,211684,104
58153,211682,2
58154,211682,94
58155,211682,119
58156,211682,268
58157,211682,352
58158,211680,267
58159,211675,267
58160,211674,352
58161,211673,242
58162,211673,278
58163,211671,46
58164,211671,96
58165,211668,44
58166,211668,135
58167,211667,2
58168,211667,8
58169,211667,204
58170,211665,352
58171,211663,2
58172,211663,8
58173,211663,46
58174,211663,237
58175,211662,164
58176,211662,199
58177,211662,207
58178,211660,46
58179,211660,93
58180,211660,267
58181,211658,76
58182,211658,203
58183,211658,212
58184,211657,164
58185,211369,41
58186,211369,43
58187,211369,204
58188,211656,46
58189,211656,93
58190,211655,164
58191,211654,46
58192,211654,252
58193,211653,2
58194,211653,46
58195,211653,352
58196,211649,46
58197,211645,46
58198,211645,230
58199,211645,232
58200,211645,352
58201,211644,267
58202,211644,352
58203,211643,34
58204,211643,46
58205,211643,88
58206,211643,267
58207,211643,352
58208,211641,46
58209,211640,93
58210,211638,164
58211,211637,247
58212,211636,64
58213,211636,94
58214,211636,237
58215,211636,278
58216,211635,41
58217,211634,2
58218,211632,2
58219,211632,11
58220,211632,36
58221,211632,268
58222,211632,353
58223,211632,362
58224,211632,373
58225,211627,46
58226,211627,267
58227,211627,352
58228,211624,50
58229,211624,101
58230,211624,104
58231,211622,237
58232,211622,268
58233,211620,46
58234,211619,43
58235,211617,19
58236,211617,46
58237,211617,303
58238,211616,19
58239,211616,46
58240,211614,44
58241,211614,93
58242,211611,46
58243,211610,46
58244,211610,135
58245,211610,164
58246,211610,352
58247,211610,354
58248,211609,21
58249,211608,101
58250,211608,152
58251,211608,353
58252,211606,34
58253,211606,46
58254,211606,267
58255,211605,19
58256,211605,267
58257,211605,272
58258,211168,230
58259,211168,352
58260,211409,44
58261,211409,267
58262,211409,272
58263,211409,352
58264,211594,39
58265,211594,46
58266,211594,123
58267,211183,21
58268,211183,44
58269,211183,104
58270,211183,164
58271,211183,352
58272,211592,164
58273,211591,8
58274,211591,19
58275,211591,46
58276,211591,303
58277,211590,46
58278,211590,232
58279,211590,267
58280,211590,352
58281,211412,41
58282,211412,208
58283,211589,74
58284,211589,230
58285,211589,345
58286,211587,8
58287,211587,57
58288,211587,352
58289,211587,362
58290,211586,34
58291,211586,46
58292,211586,267
58293,211586,272
58294,211441,46
58295,211441,48
58296,211441,267
58297,211367,34
58298,211367,46
58299,211367,48
58300,211583,43
58301,211583,46
58302,211690,73
58303,211690,352
58304,211585,8
58305,211585,46
58306,211584,2
58307,211584,8
58308,211584,11
58309,211584,352
58310,211584,353
58311,209964,46
58312,209964,48
58313,209964,146
58314,209964,164
58315,210789,2
58316,210789,8
58317,210789,142
58318,210789,371
58319,211197,34
58320,211197,46
58321,210805,21
58322,210805,60
58323,210805,123
58324,210805,342
58325,210805,371
58326,210716,8
58327,210716,46
58328,210716,93
58329,211541,8
58330,211541,12
58331,211541,57
58332,211541,66
58333,210222,204
58334,210222,267
58335,210222,352
58336,211372,44
58337,211372,46
58338,211372,135
58339,211372,352
58340,211155,46
58341,211155,352
58342,211373,44
58343,211373,164
58344,211540,108
58345,211540,268
58346,211540,352
58347,210066,42
58348,210066,52
58349,210066,104
58350,211011,8
58351,211011,43
58352,211011,362
58353,211577,46
58354,211577,267
58355,211577,352
58356,211170,21
58357,211170,94
58358,211170,108
58359,211574,88
58360,211574,267
58361,211508,43
58362,211508,204
58363,211508,366
58364,211446,352
58365,211046,46
58366,211046,60
58367,211581,93
58368,211581,164
58369,211581,231
58370,211580,2
58371,211580,93
58372,211579,164
58373,211576,89
58374,211576,267
58375,211576,372
58376,211440,8
58377,211440,46
58378,211440,93
58379,211440,123
58380,211440,210
58381,211440,267
58382,211440,352
58383,211539,204
58384,211539,352
58385,211514,46
58386,211514,93
58387,211514,164
58388,211514,352
58389,211513,2
58390,211513,8
58391,211475,8
58392,211475,57
58393,211475,104
58394,211475,352
58395,211475,353
58396,211473,261
58397,211473,352
58398,211445,46
58399,211444,21
58400,211444,108
58401,211443,164
58402,211411,164
58403,211410,365
58404,211408,21
58405,211407,101
58406,211407,164
58407,211407,352
58408,211371,46
58409,211371,108
58410,211371,232
58411,211371,247
58412,211371,267
58413,211371,268
58414,211371,352
58415,211368,2
58416,211368,43
58417,211368,46
58418,211368,138
58419,211368,159
58420,211368,205
58421,211366,204
58422,211366,247
58423,211366,354
58424,211365,34
58425,211365,46
58426,211365,89
58427,211365,267
58428,211365,272
58429,211363,2
58430,211363,43
58431,211361,44
58432,211361,267
58433,211360,8
58434,211360,46
58435,211360,73
58436,211360,268
58437,211360,362
58438,211355,164
58439,211352,237
58440,211352,267
58441,211352,268
58442,211352,352
58443,211351,46
58444,211350,250
58445,211349,41
58446,211349,44
58447,211349,72
58448,211348,230
58449,211347,46
58450,211347,48
58451,211347,93
58452,211347,108
58453,211347,237
58454,211347,256
58455,211347,268
58456,211347,282
58457,211345,34
58458,211345,46
58459,211345,267
58460,211345,352
58461,211344,84
58462,211344,269
58463,211344,353
58464,211343,2
58465,211343,146
58466,211343,152
58467,211342,2
58468,211342,352
58469,211341,84
58470,211341,142
58471,211311,51
58472,211310,2
58473,211310,203
58474,211310,268
58475,211309,46
58476,211308,2
58477,211308,152
58478,211308,159
58479,211308,223
58480,211308,353
58481,211279,46
58482,211278,94
58483,211278,212
58484,211276,128
58485,211275,46
58486,211275,267
58487,211248,87
58488,211248,88
58489,211248,267
58490,211247,267
58491,210453,93
58492,210453,164
58493,211246,352
58494,211245,123
58495,211245,128
58496,211245,164
58497,211244,352
58498,210549,21
58499,210549,46
58500,210549,267
58501,210549,352
58502,211243,352
58503,211242,19
58504,211242,362
58505,211213,19
58506,211213,352
58507,211213,362
58508,211212,46
58509,211212,267
58510,210091,59
58511,210091,164
58512,211211,64
58513,211211,178
58514,211211,354
58515,211210,44
58516,211209,164
58517,210790,19
58518,210790,46
58519,210790,267
58520,210790,303
58521,210790,362
58522,211207,93
58523,211207,108
58524,211207,164
58525,211207,267
58526,211206,46
58527,211206,164
58528,211206,279
58529,211206,352
58530,211205,93
58531,211205,125
58532,211205,237
58533,211205,268
58534,209345,46
58535,209345,247
58536,209345,267
58537,209345,268
58538,211204,204
58539,211203,267
58540,211203,352
58541,211202,164
58542,211202,354
58543,211202,375
58544,211201,43
58545,211200,46
58546,211198,73
58547,211198,276
58548,211198,352
58549,211195,93
58550,211195,267
58551,211195,272
58552,211194,21
58553,211194,104
58554,211194,108
58555,211194,164
58556,211194,207
58557,211194,237
58558,211194,268
58559,211194,352
